node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PRPF4	TLR9	9606.ENSP00000363313	9606.ENSP00000353874	0	0	0	0	0	0.158	0	0	0.157
PSMB1	CDKN1B	9606.ENSP00000262193	9606.ENSP00000228872	0	0	0	0	0	0.270	0	0	0.270
PSMB1	HMGCR	9606.ENSP00000262193	9606.ENSP00000287936	0	0	0	0	0	0.165	0	0	0.165
PSMB1	LRRK2	9606.ENSP00000262193	9606.ENSP00000298910	0	0	0	0	0	0.296	0	0	0.296
PSMB1	GYS1	9606.ENSP00000262193	9606.ENSP00000317904	0	0	0	0	0	0.368	0	0	0.368
PSMB1	PSMB8	9606.ENSP00000262193	9606.ENSP00000364016	0	0	0	0	0	0.993	0	0	0.993
PSMB1	PSMB5	9606.ENSP00000262193	9606.ENSP00000355325	0	0	0	0.611	0	0.994	0	0	0.994
PSMB1	PSMB2	9606.ENSP00000262193	9606.ENSP00000362334	0	0	0	0.680	0	0.997	0	0	0.997
PSMB2	PSMB1	9606.ENSP00000362334	9606.ENSP00000262193	0	0	0	0.680	0	0.997	0	0	0.997
PSMB2	HMGCR	9606.ENSP00000362334	9606.ENSP00000287936	0	0	0	0	0	0.165	0	0	0.165
PSMB2	LRRK2	9606.ENSP00000362334	9606.ENSP00000298910	0	0	0	0	0	0.296	0	0	0.296
PSMB2	PSMB5	9606.ENSP00000362334	9606.ENSP00000355325	0	0	0	0	0	0.994	0	0	0.994
PSMB2	PSMB8	9606.ENSP00000362334	9606.ENSP00000364016	0	0	0	0.627	0	0.994	0	0	0.994
PSMB5	PYGL	9606.ENSP00000355325	9606.ENSP00000216392	0	0	0	0	0	0.272	0	0	0.272
PSMB5	PSMB1	9606.ENSP00000355325	9606.ENSP00000262193	0	0	0	0.611	0	0.994	0	0	0.994
PSMB5	HMGCR	9606.ENSP00000355325	9606.ENSP00000287936	0	0	0	0	0	0.165	0	0	0.165
PSMB5	LRRK2	9606.ENSP00000355325	9606.ENSP00000298910	0	0	0	0	0	0.296	0	0	0.296
PSMB5	PPP2CA	9606.ENSP00000355325	9606.ENSP00000418447	0	0	0	0	0	0.159	0	0	0.158
PSMB5	PSMB8	9606.ENSP00000355325	9606.ENSP00000364016	0	0	0	0.957	0	0.708	0	0	0.708
PSMB5	PSMB2	9606.ENSP00000355325	9606.ENSP00000362334	0	0	0	0	0	0.994	0	0	0.994
PSMB8	PSMB1	9606.ENSP00000364016	9606.ENSP00000262193	0	0	0	0	0	0.993	0	0	0.993
PSMB8	HMGCR	9606.ENSP00000364016	9606.ENSP00000287936	0	0	0	0	0	0.165	0	0	0.165
PSMB8	PSMB5	9606.ENSP00000364016	9606.ENSP00000355325	0	0	0	0.957	0	0.708	0	0	0.708
PSMB8	PSMB2	9606.ENSP00000364016	9606.ENSP00000362334	0	0	0	0.627	0	0.994	0	0	0.994
PSMB8	PPP2CA	9606.ENSP00000364016	9606.ENSP00000418447	0	0	0	0	0	0.159	0	0	0.158
PSMB8	ABCB1	9606.ENSP00000364016	9606.ENSP00000478255	0	0	0	0	0	0.226	0	0	0.226
PTGS2	MAPK1	9606.ENSP00000356438	9606.ENSP00000215832	0	0	0	0	0	0.176	0	0	0.175
PTGS2	MDM2	9606.ENSP00000356438	9606.ENSP00000258149	0	0	0	0	0	0.176	0	0	0.175
PTGS2	MAPK3	9606.ENSP00000356438	9606.ENSP00000263025	0	0	0	0	0	0.334	0	0	0.334
PTGS2	ERBB2	9606.ENSP00000356438	9606.ENSP00000269571	0	0	0	0	0	0.270	0	0	0.270
PTGS2	LRRK2	9606.ENSP00000356438	9606.ENSP00000298910	0	0	0	0	0	0.297	0	0	0.297
PTGS2	NOS2	9606.ENSP00000356438	9606.ENSP00000327251	0	0	0	0	0	0.182	0	0	0.181
PTGS2	HDAC1	9606.ENSP00000356438	9606.ENSP00000362649	0	0	0	0	0	0.270	0	0	0.270
PTGS2	SRC	9606.ENSP00000356438	9606.ENSP00000362680	0	0	0	0	0	0.219	0	0	0.219
PTPN1	MAPK1	9606.ENSP00000360683	9606.ENSP00000215832	0	0	0	0	0	0.382	0	0	0.382
PTPN1	MAPK14	9606.ENSP00000360683	9606.ENSP00000229795	0	0	0	0	0	0.247	0	0	0.246
PTPN1	CDC25B	9606.ENSP00000360683	9606.ENSP00000245960	0	0	0	0	0	0.213	0	0	0.213
PTPN1	PDGFRB	9606.ENSP00000360683	9606.ENSP00000261799	0	0	0	0	0	0.680	0	0	0.680
PTPN1	MAPK3	9606.ENSP00000360683	9606.ENSP00000263025	0	0	0	0	0	0.247	0	0	0.246
PTPN1	IL1B	9606.ENSP00000360683	9606.ENSP00000263341	0	0	0	0	0	0.270	0	0	0.270
PTPN1	BRD4	9606.ENSP00000360683	9606.ENSP00000263377	0	0	0	0	0	0.171	0	0	0.171
PTPN1	PRKCG	9606.ENSP00000360683	9606.ENSP00000263431	0	0	0	0	0	0.295	0	0	0.295
PTPN1	IGF1R	9606.ENSP00000360683	9606.ENSP00000268035	0	0	0	0	0	0.957	0	0	0.957
PTPN1	LRRK2	9606.ENSP00000360683	9606.ENSP00000298910	0	0	0	0	0	0.432	0	0	0.432
PTPN1	MAP2K1	9606.ENSP00000360683	9606.ENSP00000302486	0	0	0	0	0	0.225	0	0	0.224
PTPN1	CDC25A	9606.ENSP00000360683	9606.ENSP00000303706	0	0	0	0	0	0.213	0	0	0.213
PTPN1	INSR	9606.ENSP00000360683	9606.ENSP00000303830	0	0	0	0	0	0.985	0	0	0.985
PTPN1	CDC25C	9606.ENSP00000360683	9606.ENSP00000321656	0	0	0	0	0	0.213	0	0	0.213
PTPN1	GSK3B	9606.ENSP00000360683	9606.ENSP00000324806	0	0	0	0	0	0.298	0	0	0.298
PTPN1	MAPK11	9606.ENSP00000360683	9606.ENSP00000333685	0	0	0	0	0	0.247	0	0	0.246
PTPN1	HDAC6	9606.ENSP00000360683	9606.ENSP00000334061	0	0	0	0	0	0.270	0	0	0.270
PTPN1	ROS1	9606.ENSP00000360683	9606.ENSP00000357494	0	0	0	0	0	0.298	0	0	0.298
PTPN1	JAK3	9606.ENSP00000360683	9606.ENSP00000391676	0	0	0	0	0	0.152	0	0	0.151
PTPN1	CDK1	9606.ENSP00000360683	9606.ENSP00000378699	0	0	0	0	0	0.300	0	0	0.300
PTPN1	NTRK1	9606.ENSP00000360683	9606.ENSP00000431418	0	0	0	0	0	0.324	0	0	0.324
PTPN1	TYK2	9606.ENSP00000360683	9606.ENSP00000431885	0	0	0	0	0	0.298	0	0	0.298
PTPN1	JAK2	9606.ENSP00000360683	9606.ENSP00000371067	0	0	0	0	0	0.856	0	0	0.856
PTPN1	SRC	9606.ENSP00000360683	9606.ENSP00000362680	0	0	0	0	0	0.875	0	0	0.875
PTPN11	MAPK1	9606.ENSP00000340944	9606.ENSP00000215832	0	0	0	0	0	0.349	0	0	0.349
PTPN11	MAPK14	9606.ENSP00000340944	9606.ENSP00000229795	0	0	0	0	0	0.384	0	0	0.384
PTPN11	FLT3	9606.ENSP00000340944	9606.ENSP00000241453	0	0	0	0	0	0.424	0	0	0.424
PTPN11	CDC25B	9606.ENSP00000340944	9606.ENSP00000245960	0	0	0	0	0	0.156	0	0	0.155
PTPN11	PDGFRB	9606.ENSP00000340944	9606.ENSP00000261799	0	0	0	0	0	0.899	0	0	0.899
PTPN11	FLT4	9606.ENSP00000340944	9606.ENSP00000261937	0	0	0	0	0	0.295	0	0	0.295
PTPN11	MAPK3	9606.ENSP00000340944	9606.ENSP00000263025	0	0	0	0	0	0.784	0	0	0.784
PTPN11	PIK3CA	9606.ENSP00000340944	9606.ENSP00000263967	0	0	0	0	0	0.683	0	0	0.683
PTPN11	IGF1R	9606.ENSP00000340944	9606.ENSP00000268035	0	0	0	0	0	0.712	0	0	0.712
PTPN11	ERBB2	9606.ENSP00000340944	9606.ENSP00000269571	0	0	0	0	0	0.939	0	0	0.939
PTPN11	KIT	9606.ENSP00000340944	9606.ENSP00000288135	0	0	0	0	0	0.631	0	0	0.631
PTPN11	BRAF	9606.ENSP00000340944	9606.ENSP00000288602	0	0	0	0	0	0.171	0	0	0.171
PTPN11	LRRK2	9606.ENSP00000340944	9606.ENSP00000298910	0	0	0	0	0	0.432	0	0	0.432
PTPN11	AXL	9606.ENSP00000340944	9606.ENSP00000301178	0	0	0	0	0	0.243	0	0	0.243
PTPN11	MAP2K1	9606.ENSP00000340944	9606.ENSP00000302486	0	0	0	0	0	0.429	0	0	0.429
PTPN11	CDC25A	9606.ENSP00000340944	9606.ENSP00000303706	0	0	0	0	0	0.156	0	0	0.155
PTPN11	INSR	9606.ENSP00000340944	9606.ENSP00000303830	0	0	0	0	0	0.866	0	0	0.866
PTPN11	FASN	9606.ENSP00000340944	9606.ENSP00000304592	0	0	0	0	0	0.497	0	0	0.497
PTPN11	PRKCB	9606.ENSP00000340944	9606.ENSP00000305355	0	0	0	0	0	0.213	0	0	0.213
PTPN11	CDC25C	9606.ENSP00000340944	9606.ENSP00000321656	0	0	0	0	0	0.156	0	0	0.155
PTPN11	GSK3B	9606.ENSP00000340944	9606.ENSP00000324806	0	0	0	0	0	0.299	0	0	0.299
PTPN11	NOS2	9606.ENSP00000340944	9606.ENSP00000327251	0	0	0	0	0	0.151	0	0	0.150
PTPN11	PRKCH	9606.ENSP00000340944	9606.ENSP00000329127	0	0	0	0	0	0.226	0	0	0.226
PTPN11	MAPK11	9606.ENSP00000340944	9606.ENSP00000333685	0	0	0	0	0	0.219	0	0	0.219
PTPN11	HDAC6	9606.ENSP00000340944	9606.ENSP00000334061	0	0	0	0	0	0.270	0	0	0.270
PTPN11	LCK	9606.ENSP00000340944	9606.ENSP00000337825	0	0	0	0.553	0	0.243	0	0	0.243
PTPN11	AR	9606.ENSP00000340944	9606.ENSP00000363822	0	0	0	0	0	0.184	0	0	0.184
PTPN11	PRKCA	9606.ENSP00000340944	9606.ENSP00000408695	0	0	0	0	0	0.213	0	0	0.213
PTPN11	PIK3CG	9606.ENSP00000340944	9606.ENSP00000352121	0	0	0	0	0	0.476	0	0	0.476
PTPN11	ROS1	9606.ENSP00000340944	9606.ENSP00000357494	0	0	0	0	0	0.295	0	0	0.295
PTPN11	ALK	9606.ENSP00000340944	9606.ENSP00000373700	0	0	0	0	0	0.164	0	0	0.163
PTPN11	TYK2	9606.ENSP00000340944	9606.ENSP00000431885	0	0	0	0	0	0.298	0	0	0.298
PTPN11	JAK3	9606.ENSP00000340944	9606.ENSP00000391676	0	0	0	0	0	0.183	0	0	0.183
PTPN11	RET	9606.ENSP00000340944	9606.ENSP00000347942	0	0	0	0	0	0.228	0	0	0.228
PTPN11	NTRK1	9606.ENSP00000340944	9606.ENSP00000431418	0	0	0	0	0	0.378	0	0	0.378
PTPN11	SRC	9606.ENSP00000340944	9606.ENSP00000362680	0	0	0	0.550	0	0.747	0	0	0.747
PTPN11	JAK1	9606.ENSP00000340944	9606.ENSP00000343204	0	0	0	0	0	0.799	0	0	0.799
PTPN11	IL6ST	9606.ENSP00000340944	9606.ENSP00000370698	0	0	0	0	0	0.878	0	0	0.878
PTPN11	JAK2	9606.ENSP00000340944	9606.ENSP00000371067	0	0	0	0	0	0.800	0	0	0.800
PYGL	PYGM	9606.ENSP00000216392	9606.ENSP00000164139	0	0	0	0.982	0	0.664	0	0	0.664
PYGL	IKBKB	9606.ENSP00000216392	9606.ENSP00000430684	0	0	0	0	0	0.175	0	0	0.175
PYGL	PSMB5	9606.ENSP00000216392	9606.ENSP00000355325	0	0	0	0	0	0.272	0	0	0.272
PYGL	LRRK2	9606.ENSP00000216392	9606.ENSP00000298910	0	0	0	0	0	0.285	0	0	0.285
PYGM	PPP2CA	9606.ENSP00000164139	9606.ENSP00000418447	0	0	0	0	0	0.270	0	0	0.270
PYGM	GYS1	9606.ENSP00000164139	9606.ENSP00000317904	0	0	0	0	0	0.154	0	0	0.153
PYGM	PYGL	9606.ENSP00000164139	9606.ENSP00000216392	0	0	0	0.982	0	0.664	0	0	0.664
REN	PCSK7	9606.ENSP00000272190	9606.ENSP00000325917	0	0	0	0	0	0.244	0	0	0.243
RET	MAPK1	9606.ENSP00000347942	9606.ENSP00000215832	0	0	0	0.570	0	0.616	0	0	0.616
RET	MAPK14	9606.ENSP00000347942	9606.ENSP00000229795	0	0	0	0.578	0	0.245	0	0	0.245
RET	FLT4	9606.ENSP00000347942	9606.ENSP00000261937	0	0	0	0.640	0	0.391	0	0	0.390
RET	MAPK3	9606.ENSP00000347942	9606.ENSP00000263025	0	0	0	0.569	0	0.616	0	0	0.616
RET	IGF1R	9606.ENSP00000347942	9606.ENSP00000268035	0	0	0	0.606	0	0.150	0	0	0.150
RET	ERBB2	9606.ENSP00000347942	9606.ENSP00000269571	0	0	0	0.593	0	0.277	0	0	0.277
RET	KIT	9606.ENSP00000347942	9606.ENSP00000288135	0	0	0	0.660	0	0.213	0	0	0.213
RET	MERTK	9606.ENSP00000347942	9606.ENSP00000295408	0	0	0	0.619	0	0.394	0	0	0.394
RET	LRRK2	9606.ENSP00000347942	9606.ENSP00000298910	0	0	0	0.545	0	0.178	0	0	0.177
RET	AXL	9606.ENSP00000347942	9606.ENSP00000301178	0	0	0	0.634	0	0.389	0	0	0.388
RET	CASP3	9606.ENSP00000347942	9606.ENSP00000311032	0	0	0	0	0	0.270	0	0	0.270
RET	PTPN11	9606.ENSP00000347942	9606.ENSP00000340944	0	0	0	0	0	0.228	0	0	0.228
RET	VAV1	9606.ENSP00000347942	9606.ENSP00000472929	0	0	0	0	0	0.152	0	0	0.151
RET	HSP90AB1	9606.ENSP00000347942	9606.ENSP00000360609	0	0	0	0	0	0.172	0	0	0.172
RET	JUN	9606.ENSP00000347942	9606.ENSP00000360266	0	0	0	0	0	0.151	0	0	0.150
RET	ROS1	9606.ENSP00000347942	9606.ENSP00000357494	0	0	0	0.615	0	0.259	0	0	0.258
RET	NTRK1	9606.ENSP00000347942	9606.ENSP00000431418	0	0	0	0.658	0	0.392	0	0	0.392
RET	ALK	9606.ENSP00000347942	9606.ENSP00000373700	0	0	0	0.598	0	0.391	0	0	0.390
RET	MAPK8	9606.ENSP00000347942	9606.ENSP00000378974	0	0	0	0.558	0	0.297	0	0	0.297
RET	SRC	9606.ENSP00000347942	9606.ENSP00000362680	0	0	0	0.706	0	0.436	0	0	0.436
ROS1	MAPK1	9606.ENSP00000357494	9606.ENSP00000215832	0	0	0	0.575	0	0.182	0	0	0.181
ROS1	TRAP1	9606.ENSP00000357494	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
ROS1	MAPK3	9606.ENSP00000357494	9606.ENSP00000263025	0	0	0	0.571	0	0.182	0	0	0.181
ROS1	ERBB2	9606.ENSP00000357494	9606.ENSP00000269571	0	0	0	0.574	0	0.307	0	0	0.307
ROS1	KIT	9606.ENSP00000357494	9606.ENSP00000288135	0	0	0	0.596	0	0.259	0	0	0.258
ROS1	MERTK	9606.ENSP00000357494	9606.ENSP00000295408	0	0	0	0.623	0	0.236	0	0	0.236
ROS1	LRRK2	9606.ENSP00000357494	9606.ENSP00000298910	0	0	0	0.539	0	0.168	0	0	0.167
ROS1	AXL	9606.ENSP00000357494	9606.ENSP00000301178	0	0	0	0.641	0	0.236	0	0	0.236
ROS1	MAP2K1	9606.ENSP00000357494	9606.ENSP00000302486	0	0	0	0.572	0	0.178	0	0	0.177
ROS1	PTPN11	9606.ENSP00000357494	9606.ENSP00000340944	0	0	0	0	0	0.295	0	0	0.295
ROS1	RET	9606.ENSP00000357494	9606.ENSP00000347942	0	0	0	0.615	0	0.259	0	0	0.258
ROS1	MAP3K6	9606.ENSP00000357494	9606.ENSP00000419591	0	0	0	0.541	0	0.152	0	0	0.151
ROS1	PDK1	9606.ENSP00000357494	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
ROS1	HSP90AB1	9606.ENSP00000357494	9606.ENSP00000360609	0	0	0	0	0	0.161	0	0	0.161
ROS1	PTPN1	9606.ENSP00000357494	9606.ENSP00000360683	0	0	0	0	0	0.298	0	0	0.298
RPS6KA3	MAPK1	9606.ENSP00000368884	9606.ENSP00000215832	0	0	0	0.663	0	0.899	0	0	0.899
RPS6KA3	GSK3A	9606.ENSP00000368884	9606.ENSP00000222330	0	0	0	0.608	0	0.333	0	0	0.333
RPS6KA3	MAPK14	9606.ENSP00000368884	9606.ENSP00000229795	0	0	0	0.645	0	0.372	0	0	0.372
RPS6KA3	CREBBP	9606.ENSP00000368884	9606.ENSP00000262367	0	0	0	0	0	0.345	0	0	0.345
RPS6KA3	MAPK3	9606.ENSP00000368884	9606.ENSP00000263025	0	0	0	0.644	0	0.860	0	0	0.860
RPS6KA3	LRRK2	9606.ENSP00000368884	9606.ENSP00000298910	0	0	0	0.548	0	0.330	0	0	0.330
RPS6KA3	MAP2K1	9606.ENSP00000368884	9606.ENSP00000302486	0	0	0	0.656	0	0.245	0	0	0.244
RPS6KA3	GSK3B	9606.ENSP00000368884	9606.ENSP00000324806	0	0	0	0.626	0	0.333	0	0	0.333
RPS6KA3	MAPK11	9606.ENSP00000368884	9606.ENSP00000333685	0	0	0	0.651	0	0.175	0	0	0.175
RPS6KA3	PDPK1	9606.ENSP00000368884	9606.ENSP00000344220	0	0	0	0.707	0	0.726	0	0	0.726
RPS6KA3	HSP90AB1	9606.ENSP00000368884	9606.ENSP00000360609	0	0	0	0	0	0.264	0	0	0.264
RPS6KA3	SRC	9606.ENSP00000368884	9606.ENSP00000362680	0	0	0	0.572	0	0.330	0	0	0.330
RPS6KA5	MAPK1	9606.ENSP00000479667	9606.ENSP00000215832	0	0	0	0.642	0	0.319	0	0	0.319
RPS6KA5	GSK3A	9606.ENSP00000479667	9606.ENSP00000222330	0	0	0	0.585	0	0.376	0	0	0.376
RPS6KA5	MAPK14	9606.ENSP00000479667	9606.ENSP00000229795	0	0	0	0.623	0	0.777	0	0	0.777
RPS6KA5	NR3C1	9606.ENSP00000479667	9606.ENSP00000231509	0	0	0	0	0	0.281	0	0	0.281
RPS6KA5	CREBBP	9606.ENSP00000479667	9606.ENSP00000262367	0	0	0	0	0	0.282	0	0	0.282
RPS6KA5	MAPK3	9606.ENSP00000479667	9606.ENSP00000263025	0	0	0	0.622	0	0.175	0	0	0.175
RPS6KA5	MAP2K1	9606.ENSP00000479667	9606.ENSP00000302486	0	0	0	0.621	0	0.213	0	0	0.213
RPS6KA5	GSK3B	9606.ENSP00000479667	9606.ENSP00000324806	0	0	0	0.598	0	0.376	0	0	0.376
RPS6KA5	MAPK11	9606.ENSP00000479667	9606.ENSP00000333685	0	0	0	0.635	0	0.319	0	0	0.319
RPS6KA5	PDPK1	9606.ENSP00000479667	9606.ENSP00000344220	0	0	0	0.700	0	0.245	0	0	0.244
RPS6KA5	PARP1	9606.ENSP00000479667	9606.ENSP00000355759	0	0	0	0	0	0.177	0	0	0.177
RPS6KB1	MAPK1	9606.ENSP00000225577	9606.ENSP00000215832	0	0	0	0.649	0	0.309	0	0	0.309
RPS6KB1	TRAP1	9606.ENSP00000225577	9606.ENSP00000246957	0	0	0	0	0	0.171	0	0	0.171
RPS6KB1	CDC25B	9606.ENSP00000225577	9606.ENSP00000245960	0	0	0	0	0	0.161	0	0	0.161
RPS6KB1	LRRK2	9606.ENSP00000225577	9606.ENSP00000298910	0	0	0	0.561	0	0.168	0	0	0.167
RPS6KB1	STK38	9606.ENSP00000225577	9606.ENSP00000229812	0	0	0	0.775	0	0.184	0	0	0.183
RPS6KB1	PIK3C2G	9606.ENSP00000225577	9606.ENSP00000445381	0	0	0	0	0	0.213	0	0	0.213
RPS6KB1	CDC25C	9606.ENSP00000225577	9606.ENSP00000321656	0	0	0	0	0	0.161	0	0	0.161
RPS6KB1	CDC25A	9606.ENSP00000225577	9606.ENSP00000303706	0	0	0	0	0	0.161	0	0	0.161
RPS6KB1	HDAC2	9606.ENSP00000225577	9606.ENSP00000430432	0	0	0	0	0	0.151	0	0	0.150
RPS6KB1	CDK2	9606.ENSP00000225577	9606.ENSP00000266970	0	0	0	0.710	0	0.153	0	0	0.152
RPS6KB1	MAPK11	9606.ENSP00000225577	9606.ENSP00000333685	0	0	0	0.624	0	0.159	0	0	0.158
RPS6KB1	NR1I2	9606.ENSP00000225577	9606.ENSP00000336528	0	0	0	0	0	0.290	0	0	0.290
RPS6KB1	PRKCZ	9606.ENSP00000225577	9606.ENSP00000367830	0	0	0	0.794	0	0.308	0	0	0.308
RPS6KB1	PDGFRB	9606.ENSP00000225577	9606.ENSP00000261799	0	0	0	0.552	0	0.270	0	0	0.270
RPS6KB1	SYK	9606.ENSP00000225577	9606.ENSP00000364907	0	0	0	0.572	0	0.308	0	0	0.308
RPS6KB1	MAPK14	9606.ENSP00000225577	9606.ENSP00000229795	0	0	0	0.648	0	0.159	0	0	0.158
RPS6KB1	HDAC1	9606.ENSP00000225577	9606.ENSP00000362649	0	0	0	0	0	0.151	0	0	0.150
RPS6KB1	HSP90AB1	9606.ENSP00000225577	9606.ENSP00000360609	0	0	0	0	0	0.247	0	0	0.247
RPS6KB1	MAPK9	9606.ENSP00000225577	9606.ENSP00000394560	0	0	0	0.602	0	0.213	0	0	0.213
RPS6KB1	PAK1	9606.ENSP00000225577	9606.ENSP00000278568	0	0	0	0.625	0	0.282	0	0	0.282
RPS6KB1	CDK1	9606.ENSP00000225577	9606.ENSP00000378699	0	0	0	0.693	0	0.304	0	0	0.304
RPS6KB1	PRKDC	9606.ENSP00000225577	9606.ENSP00000313420	0	0	0	0	0	0.230	0	0	0.229
RPS6KB1	SRC	9606.ENSP00000225577	9606.ENSP00000362680	0	0	0	0.564	0	0.308	0	0	0.308
RPS6KB1	PIK3CD	9606.ENSP00000225577	9606.ENSP00000366563	0	0	0	0	0	0.213	0	0	0.213
RPS6KB1	PIK3CG	9606.ENSP00000225577	9606.ENSP00000352121	0	0	0	0	0	0.213	0	0	0.213
RPS6KB1	MAPK8	9606.ENSP00000225577	9606.ENSP00000378974	0	0	0	0.591	0	0.492	0	0	0.491
RPS6KB1	PIK3CB	9606.ENSP00000225577	9606.ENSP00000289153	0	0	0	0	0	0.213	0	0	0.213
RPS6KB1	PDK1	9606.ENSP00000225577	9606.ENSP00000376352	0	0	0	0	0	0.686	0	0	0.686
RPS6KB1	MDM2	9606.ENSP00000225577	9606.ENSP00000258149	0	0	0	0	0	0.345	0	0	0.345
RPS6KB1	KIT	9606.ENSP00000225577	9606.ENSP00000288135	0	0	0	0.553	0	0.152	0	0	0.151
RPS6KB1	TERT	9606.ENSP00000225577	9606.ENSP00000309572	0	0	0	0	0	0.297	0	0	0.297
RPS6KB1	MAPK3	9606.ENSP00000225577	9606.ENSP00000263025	0	0	0	0.625	0	0.309	0	0	0.309
RPS6KB1	PPP2CA	9606.ENSP00000225577	9606.ENSP00000418447	0	0	0	0	0	0.319	0	0	0.319
RPS6KB1	PDPK1	9606.ENSP00000225577	9606.ENSP00000344220	0	0	0	0.737	0	0.780	0	0	0.780
RPS6KB1	PIK3CA	9606.ENSP00000225577	9606.ENSP00000263967	0	0	0	0	0	0.354	0	0	0.354
RPS6KB1	MTOR	9606.ENSP00000225577	9606.ENSP00000354558	0	0	0	0	0	0.992	0	0	0.992
SCN9A	ATP12A	9606.ENSP00000386306	9606.ENSP00000218548	0	0	0	0	0	0.160	0	0	0.159
SCN9A	KCNA3	9606.ENSP00000386306	9606.ENSP00000358784	0	0	0	0	0	0.165	0	0	0.165
SF3B3	TRAP1	9606.ENSP00000305790	9606.ENSP00000246957	0	0	0	0	0	0.856	0	0	0.856
SF3B3	MDM2	9606.ENSP00000305790	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0	0.270
SF3B3	LRRK2	9606.ENSP00000305790	9606.ENSP00000298910	0	0	0	0	0	0.578	0	0	0.578
SF3B3	TLR9	9606.ENSP00000305790	9606.ENSP00000353874	0	0	0	0	0	0.213	0	0	0.213
SF3B3	HSP90AB1	9606.ENSP00000305790	9606.ENSP00000360609	0	0	0	0	0	0.588	0	0	0.588
SF3B3	PRPF4	9606.ENSP00000305790	9606.ENSP00000363313	0	0	0	0	0	0.938	0	0	0.938
SIRT2	AURKA	9606.ENSP00000249396	9606.ENSP00000216911	0	0	0	0	0	0.182	0	0	0.181
SIRT2	GYS1	9606.ENSP00000249396	9606.ENSP00000317904	0	0	0	0	0	0.211	0	0	0.211
SIRT2	AURKB	9606.ENSP00000249396	9606.ENSP00000313950	0	0	0	0	0	0.155	0	0	0.154
SIRT2	MDM2	9606.ENSP00000249396	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0	0.270
SIRT2	CDK2	9606.ENSP00000249396	9606.ENSP00000266970	0	0	0	0	0	0.297	0	0	0.297
SIRT2	HDAC2	9606.ENSP00000249396	9606.ENSP00000430432	0	0	0	0	0	0.183	0	0	0.183
SIRT2	HDAC1	9606.ENSP00000249396	9606.ENSP00000362649	0	0	0	0	0	0.183	0	0	0.183
SIRT2	HDAC6	9606.ENSP00000249396	9606.ENSP00000334061	0	0	0	0	0	0.562	0	0	0.562
SORD	LRRK2	9606.ENSP00000267814	9606.ENSP00000298910	0	0	0	0	0	0.270	0	0	0.270
SRC	MAPK1	9606.ENSP00000362680	9606.ENSP00000215832	0	0	0	0.626	0	0.351	0	0	0.351
SRC	RPS6KB1	9606.ENSP00000362680	9606.ENSP00000225577	0	0	0	0.564	0	0.308	0	0	0.308
SRC	CDKN1B	9606.ENSP00000362680	9606.ENSP00000228872	0	0	0	0	0	0.283	0	0	0.283
SRC	FLT3	9606.ENSP00000362680	9606.ENSP00000241453	0	0	0	0.674	0	0.331	0	0	0.331
SRC	TRAP1	9606.ENSP00000362680	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
SRC	MDM2	9606.ENSP00000362680	9606.ENSP00000258149	0	0	0	0	0	0.281	0	0	0.281
SRC	PDGFRB	9606.ENSP00000362680	9606.ENSP00000261799	0	0	0	0.659	0	0.885	0	0	0.885
SRC	FLT4	9606.ENSP00000362680	9606.ENSP00000261937	0	0	0	0.655	0	0.154	0	0	0.153
SRC	CREBBP	9606.ENSP00000362680	9606.ENSP00000262367	0	0	0	0	0	0.528	0	0	0.528
SRC	MAPK3	9606.ENSP00000362680	9606.ENSP00000263025	0	0	0	0.611	0	0.538	0	0	0.538
SRC	TYRO3	9606.ENSP00000362680	9606.ENSP00000263798	0	0	0	0.688	0	0.270	0	0	0.270
SRC	IGF1R	9606.ENSP00000362680	9606.ENSP00000268035	0	0	0	0.711	0	0.470	0	0	0.470
SRC	ERBB2	9606.ENSP00000362680	9606.ENSP00000269571	0	0	0	0.686	0	0.897	0	0	0.897
SRC	CSF1R	9606.ENSP00000362680	9606.ENSP00000286301	0	0	0	0.690	0	0.767	0	0	0.767
SRC	KIT	9606.ENSP00000362680	9606.ENSP00000288135	0	0	0	0.671	0	0.434	0	0	0.434
SRC	BRAF	9606.ENSP00000362680	9606.ENSP00000288602	0	0	0	0.656	0	0.427	0	0	0.427
SRC	AXL	9606.ENSP00000362680	9606.ENSP00000301178	0	0	0	0.698	0	0.494	0	0	0.494
SRC	MAP2K1	9606.ENSP00000362680	9606.ENSP00000302486	0	0	0	0.589	0	0.317	0	0	0.317
SRC	CDC25A	9606.ENSP00000362680	9606.ENSP00000303706	0	0	0	0	0	0.336	0	0	0.336
SRC	INSR	9606.ENSP00000362680	9606.ENSP00000303830	0	0	0	0.708	0	0.302	0	0	0.302
SRC	ADRB2	9606.ENSP00000362680	9606.ENSP00000305372	0	0	0	0	0	0.494	0	0	0.494
SRC	PRKCE	9606.ENSP00000362680	9606.ENSP00000306124	0	0	0	0.565	0	0.477	0	0	0.477
